type,name,latitude,longitude,city
small_airport,Palmas Del Casana Airport,4.601944,-72.829722,Villanueva
small_airport,Paratebueno Airport,4.383333,-73.2,Paratebueno
small_airport,Pore Airport,5.733333,-71.983333,Pore
small_airport,Providencia Airport,4.971389,-72.595833,Tauramena
small_airport,Sabanalarga Airport,4.816667,-73.033333,Sabanalarga
small_airport,San Fernandof Airport,5.666667,-71.683889,Paz De Arif
small_airport,San Luis De Palenque Airport,5.400181,-71.7001,San Luis De Palenque
small_airport,San Pablo Airport,4.785833,-71.630833,Orocue
small_airport,Santa Ana Airport,5.087778,-71.789722,Orocue
small_airport,Santa Clara Airport,4.415833,-72.773889,Sabanalarga
small_airport,Santa Helena De Upia Airport,4.35,-72.760278,Villanueva
small_airport,Sardinas Airport,4.983611,-71.513333,Orocue
small_airport,Señorías Airport,4.387778,-72.7775,Villanueva
small_airport,Soceagro Airport,4.483889,-72.8225,Villanueva
small_airport,Tablón De Tamara Airport,5.733333,-72.166667,Tablón De Tamara
small_airport,Tarqui Airport,4.755556,-72.699167,Tauramena
small_airport,Tauramena Airport,5.01281,-72.7424,Tauramena
small_airport,Tío Bayo Airport,4.884722,-72.366944,Maní
small_airport,Trompillos Airport,5.129167,-72.180833,Yopal
small_airport,Venecia De Guamas Airport,5.691944,-70.739722,Paz De Ariporo
small_airport,Villa Andrea Airport,4.792778,-72.234444,Maní
small_airport,El Guayabx Airport,2.091111,-76.955,Patia
small_airport,Ingenio Incauca Airport,3.268889,-76.333889,Miranda
small_airport,La Arrobleda Airport,3.125,-76.431667,Caloto
small_airport,La Cabaña Airport,3.04428,-76.4106,Caloto
small_airport,Lopez De Micay Airport,3.04318,-77.5522,Micay
small_airport,San Jacinto Airport,3.185833,-76.326111,Padilla
small_airport,Timbiqui Airport,2.7701,-77.6433,Timbiqui
small_airport,Ana María Airport,10.0375,-73.283611,Codazzi
small_airport,Ayacucho Airport,8.6,-73.616667,Ayacucho
small_airport,Base Principal Celta Airport,8.2025,-73.631667,Aguachica
small_airport,Bella Cruz - San Juan Airport,8.623333,-73.731944,La Gloria
small_airport,Bethania Airport,10.116667,-74.425,El Copey
small_airport,Buenos Aires Airport,9.02,-73.6725,Pailitas
small_airport,Calenturitas Airport,9.654444,-73.494167,La Loma
small_airport,Calima Airport,8.283333,-73.645833,Aguachica
small_airport,Campo Alegre Airport,10.6475,-73.148056,Valledupa
small_airport,Casacara Cayta Airport,9.928056,-73.253056,Codazzi
small_airport,Cerro De Piedra Airport,9.562222,-73.293889,La Jagua De Ibirico
small_airport,Codazzi Airport,9.6,-73.45,Hacienda Borrero
small_airport,El Bosque Airport,7.810556,-73.448333,San Alberto
small_airport,El Monasterio Airport,8.944722,-73.258333,Acacias
small_airport,Elborrego Airport,9.587778,-73.455278,La Loma
small_airport,Fabal-Coal Airport,8.247222,-73.693611,Gamarra
small_airport,Gamarra Airport,8.20199,-73.7653,Puerto Mosquito
small_airport,Germania Airport,8.333333,-73.695,Gamarra
small_airport,Hipilandia Airport,7.892778,-73.462222,San Alberto
small_airport,Irho Airport,7.734444,-73.434167,San Alberto
small_airport,Julia Carolina Airport,9.942222,-73.868056,Bosconia
small_airport,La Cacica Airport,7.985833,-73.577778,San Martin
small_airport,La Dilia Airport,9.895,-73.408889,Codazzi
small_airport,La Esperanza Airport,9.907778,-73.3225,Codazzi
small_airport,La Fe Airport,10.130278,-74.039444,El Copey
small_airport,La Irlanda Airport,9.619722,-73.630833,El Paso
small_airport,La Jagua De Ibir Airport,9.620556,-73.536389,La Jagua De Ibir
small_airport,La Matua Airport,10.207222,-73.263333,San Diego
small_airport,La Nena Cayta Airport,8.206111,-73.700833,Gamarra
small_airport,La Palma Airport,9.839444,-73.867222,Bosconia
small_airport,Las Flores Airport,10.096608,-73.2337,Codazzi
small_airport,Las Tapias Airport,8.686667,-73.765278,La Gloria
small_airport,Los Monjes Airport,7.992778,-73.675,San Martin
small_airport,Madaci Airport,10.3275,-73.371944,Valledupa
small_airport,Monteliban Airport,9.886389,-73.2425,Codazzi
small_airport,Nueva Granada Airport,9.578889,-73.373056,La Jagua De Ibirico
small_airport,Pororó Airport,9.9375,-73.273889,Codazzi
small_airport,Sabaneta Airport,8.025556,-73.515833,San Martin
small_airport,Sala 77 Airport,10.355556,-73.333333,Valledupa
small_airport,San Juan Del César Airport,10.766667,-73.016667,San Juan Del César
small_airport,San Martin Airport,9.955556,-73.875556,Bosconia
small_airport,Tamaca Airport,9.916667,-73.231389,Codazzi
small_airport,Villa Oliva Airport,7.963056,-73.593889,San Martin
small_airport,Villa Rosa Airport,10.203889,-73.555556,Valledupa
small_airport,Alfemar Airport,7.010278,-77.676944,Jurado
small_airport,Bahia Cupica Airport,6.55,-77.3263,Bahía Cupica
small_airport,Cabo Marzo Airport,6.881389,-77.680556,Jurado
small_airport,El Gilgal Airport,8.2,-77.083333,Acandi
small_airport,Gilgal Airport,8.333333,-77.083333,Villa Claret
small_airport,Jurado Airport,7.091667,-77.740278,Jurado
small_airport,Pizarro Airport,4.975,-77.375,Bajo Baud0
small_airport,Santa Maria Airport,8.166667,-77.05,Santa María
small_airport,Unguia Airport,8.033333,-77.083333,Arquia
small_airport,Ayapel Airport,8.3,-75.15,Ayapel
small_airport,Chapinero Airport,7.346944,-76.079722,Tierralta
small_airport,El Cebruno Airport,8.329167,-75.132222,Ayapel
small_airport,La Concepción Airport,8.119444,-75.008611,Ayapel
small_airport,La Esperanza Airport,7.868889,-75.675556,Puerto Libertador
small_airport,Los Mochuelos Airport,8.91,-75.799167,Cerete
closed,Planeta Rica Airport,8.398853,-75.577379,Planeta Rica
small_airport,San Pablo Airport,9.033333,-75.7,Lorica
small_airport,San Pablo Airport,9.062778,-75.7825,Loriga
small_airport,Santa Catalina Airport,8.5,-76.175,Santa Catalina
small_airport,Urra Airport,8.005278,-76.2275,Tierralta
small_airport,Barranco Minas Airport,3.483333,-69.8,Barranco Minas
small_airport,Colombaima Airport,4.739167,-74.805,Beltran
small_airport,La Aurora Airport,4.304444,-73.256667,Paratebueno
small_airport,La Esperanza Airport,5.756111,-74.513056,Uerto Salgar
small_airport,La Libélula Airport,4.919444,-74.055833,Cajiga
small_airport,La Paz Airport,4.297778,-73.189167,Paratebueno
small_airport,La Ponderosa Airport,4.287778,-73.133889,Paratebueno
small_airport,La Uribe Airport,4.74614,-74.0355,Bogotá
small_airport,Medina Airport,4.516667,-73.283333,Medina
small_airport,Palanquero Airport,5.483333,-74.65,Puerto Salgar
small_airport,Primero De Mayo Airport,4.334722,-73.143889,Paratebueno
small_airport,San Pedro De Jagua Airport,4.65,-73.333333,San Pedro De Jagua
small_airport,Barrancominas Airport,3.333333,-70.333333,Barrancominas
small_airport,Macanal Airport,2.566667,-67.583333,Macanal
small_airport,San Felipe Airport,1.91502,-67.0814,San Felipe
small_airport,Barranquillita Airport,1.546667,-72.325833,Miraflores
small_airport,Calamar Airport,1.955556,-72.533333,San José Del Guaviare
small_airport,Lagos Del Dorado Airport,1.21,-71.955,Miraflores
small_airport,Morichal Papanagu Airport,2,-70.883333,Morichal
small_airport,Tomachipa Airport,2.308889,-71.773333,San José Del Guaviare
small_airport,Tres Ríos Airport,1.206389,-72.7325,Miraflores
small_airport,Berlín Airport,3.4025,-75.173611,Villavieja
small_airport,Campo Alegre Airport,2.663056,-75.34,Campo Alegre
small_airport,El Juncal Airport,2.846944,-75.313056,Palermo
small_airport,El Limonar Airport,2.626944,-75.356944,Campo Alegre
small_airport,El Viso Airport,2.734167,-75.331944,Campo Alegre
small_airport,Guacamayas Airport,2.283333,-74.95,Guacamayas
small_airport,Guamito Airport,2.914167,-75.396667,Palermo
small_airport,La Floresta Airport,2.629722,-75.576111,Yaguara
small_airport,La Manga Airport,3.246944,-75.246111,Aipe
small_airport,Polonia Airport,3.266667,-75.168056,Polonia
small_airport,San Diego Airport,3.066667,-75.1875,Tello
small_airport,San Francisco Airport,2.305,-75.644444,Garzón
small_airport,San Luis Airport,2.929722,-75.42,Palermo
small_airport,Santa Bárbara Airport,2.458333,-75.741944,Tesalia
small_airport,Santana Ramos Airport,2.216667,-75.25,Santana Ramos
small_airport,Sinai Airport,3.332222,-75.186111,Villavieja
small_airport,Tesalia Airport,2.456389,-75.450278,Tesalia
small_airport,Cerrejón Central Airport,11.038056,-72.695,Barrancas
small_airport,Cotoprix Airport,11.223611,-72.836111,Riohacha
small_airport,Manaure Airport,11.783333,-72.416667,Manaure
small_airport,Oreganal Airport,10.979444,-72.739444,Barrancas
small_airport,Puerto Estrella Airport,12.35,-71.3,Uribia
small_airport,San Juan Del César Airport,10.744444,-72.994444,San Juan Del César
small_airport,Villanueva Airport,10.583333,-73.016667,Villanueva
small_airport,Algarrobo Airport,10.235833,-74.053611,Fundación
small_airport,Chivolo Airport,10.016667,-74.683333,Chivolo
small_airport,Corral Nuevo Airport,9.693611,-74.645833,Plato
small_airport,El Carmen Airport,9.170278,-74.211944,Guamal
small_airport,El Coraje Airport,10.038056,-74.02,Ariguani
small_airport,El Edén Airport,9.519722,-74.339167,Santana
small_airport,Guamal Airport,9.15,-74.233333,Guamal
small_airport,La Amalia Airport,10.860833,-74.145833,Ciénaga
small_airport,La Ceiba Airport,10.788056,-74.104444,Ciénaga
small_airport,La Cheka Airport,10.667778,-74.201667,Ciénaga
small_airport,La Diva Airport,11.245278,-73.716667,Santa Marta
small_airport,La Fe Airport,10.854722,-74.171111,Ciénaga
small_airport,La Gaviota Airport,9.644444,-74.425,Plato
small_airport,La Palestina Airport,10.609722,-74.298333,Pivijay
small_airport,La Ye Airport,11.0025,-74.211667,Ciénaga
small_airport,Mayorca Airport,9.922778,-74.095,El Difícil
small_airport,Andalucía Airport,3.988056,-73.299444,Villavicencio
small_airport,Barranca De Upia Airport,4.583333,-72.966667,Barranca De Upia
small_airport,Bello Horizonte Airport,4.291667,-72.504167,Puerto López
small_airport,Canaima Airport,4.118056,-73.266944,Villavicencio
small_airport,Candilejas Airport,2.066667,-74.583333,Candilejas
small_airport,Caño Blanco Airport,3.29,-73.463333,Fuente De Oro
small_airport,Caquetania Airport,2.033333,-74.216667,Caquetania
small_airport,El Cairo Airport,3.773056,-73.385833,Castilla La Nueva
small_airport,El Convento Airport,4.026944,-73.355556,Villavicencio
small_airport,El Diamante Airport,3.893333,-73.176667,Villavicencio
small_airport,El Edén Airport,4.304167,-73.074167,Cabuyaro
small_airport,El Prado Airport,3.718889,-73.308611,San Carlos De Guaroa
small_airport,El Progreso Airport,3.480556,-73.734444,Granada
small_airport,El Recreo Airport,2,-74.133333,Ruperto Polania
small_airport,El Rinconcito Airport,3.927222,-73.081111,Puerto López
small_airport,El Rodeo Airport,4.415,-71.590278,Puerto Gaitán
small_airport,El Ruby Airport,3.781111,-73.481667,Castilla La Nueva
small_airport,El Vergel Airport,4.206389,-73.0025,Cabuyaro
small_airport,Gaviotas Airport,3.365833,-73.4675,Puerto Lleras
small_airport,Guaicarano Airport,4.460556,-72.95,Barranco De Upía
small_airport,Guamitos Airport,3.827778,-73.476389,Castilla La Nueva
small_airport,Guanayas Airport,3.353889,-73.577778,Fuente De Oro
small_airport,Guerima Airport,3.633333,-71.166667,Guerima
small_airport,Halcones Airport,3.373056,-73.613333,Fuente De Oro
small_airport,Hato La Esperanza Airport,4.2375,-71.718056,Puerto Gaitán
small_airport,La Arabia Airport,4.393333,-72.989167,Cabuyaro
small_airport,La Cabana Airport,4.301944,-73.369722,Cumaral
small_airport,La Cabana Airport,3.951389,-73.347222,San Carlos De Guaroa
small_airport,La Candela Airport,3.421389,-73.725833,Fuente De Oro
small_airport,La Ceiba Airport,3.688889,-73.2325,San Martin
small_airport,La Colina Airport,4.064167,-73.383611,Villavicencio
small_airport,La Diana Airport,3.804722,-73.520278,Castilla
small_airport,La Esmeralda Airport,4.088333,-73.367778,Villavicencio
small_airport,La Florida Airport,3.911944,-73.295556,San Carlos De Guaroa
small_airport,La Loma Airport,3.674167,-73.403889,San Martin
small_airport,La Luna Airport,3.449167,-73.584444,Fuente De Oro
small_airport,El Refugio/La Macarena Airport,2.1736,-73.7862,La Macarena
small_airport,La Mansión Airport,3.779444,-73.220556,San Carlos De Guaroa
small_airport,La María Airport,4.241389,-73.217222,Cumaral
small_airport,La Plata Airport,3.488056,-71.375556,Puerto Gaitán
small_airport,La Realidad Airport,3.999167,-73.376389,Villavicencio
small_airport,La Reforma Airport,4.062778,-73.139167,Puerto López
small_airport,La Union Airport,3.331667,-73.295,Castilla La Nueva
small_airport,Lajitas Airport,4.159167,-72.910833,Puerto López
small_airport,Las Brisas Airport,4.0625,-73.412222,Villavicencio
small_airport,Las Delicias Airport,4.196389,-73.073056,Cumaral
small_airport,Las Juanas Airport,3.823333,-73.532222,Castilla La Nueva
small_airport,Las Malvinas Airport,3.770833,-71.823889,Puerto Gaitán
small_airport,Los Bálticos Airport,4.131389,-73.140833,Puerto López
small_airport,Los Gavanes Airport,4.207778,-72.982222,Cabuyaro
small_airport,Los Sabanales Airport,3.465556,-73.604167,Fuente De Oro
small_airport,Los Venados Airport,4.0675,-73.005,Puerto López
small_airport,Majagual Airport,3.390278,-73.696389,Fuente De Oro
small_airport,Malvinas Airport,3.423889,-73.769167,Granada
small_airport,Mapiripan Airport,2.8958,-72.1397,San Martin
small_airport,Matupa Airport,3.595278,-73.403611,San Martin
small_airport,Morelia Airport,3.754167,-71.459722,Puerto Gaitán
small_airport,Mundo Nuevo Airport,4.330278,-72.32,Puerto López
small_airport,Natalia Airport,4.069722,-73.180556,Puerto López
small_airport,Neiva York Airport,4.089722,-73.232778,Villavicencio
small_airport,Palmasola Airport,4.127222,-73.076667,Puerto López
small_airport,Petriba(Guayabal) Airport,4.361667,-72.827778,Cabuyaro
small_airport,Puerto Alvira Airport,2.902778,-71.749444,San Martín
small_airport,Puerto Lleras Airport,3.283333,-73.35,Puerto López
small_airport,Puerto Rico Airport,2.941944,-73.203889,Puerto Rico
small_airport,Quebraditas Airport,3.945278,-73.536667,Acacias
small_airport,Rancho Nare Airport,3.854167,-72.973611,Puerto López
small_airport,Sabaneta Airport,3.931667,-72.043333,Puerto Gaitán
small_airport,San Isidro Airport,4.127222,-73.238889,Puerto López
small_airport,San Juanito Airport,4.433333,-73.65,San Juanito
small_airport,San Luis Airport,3.501944,-73.669722,Fuente De Oro
small_airport,San Luis De Airport,4.049167,-73.191111,Villavicencio
small_airport,San Martin Airport,3.716667,-73.7,San Martin
small_airport,San Miguel Airport,3.868056,-73.252778,San Carlos De Guaroa
small_airport,San Vicente Airport,3.840833,-73.456389,Castilla La Nueva
small_airport,Santa Bárbara Airport,4.233889,-73.256111,Cumaral
small_airport,Santa Isabel Airport,3.988889,-73.209167,Villavicencio
small_airport,Solita Airport,3.016667,-71.75,Solita
small_airport,Suescun Airport,3.926111,-73.254444,San Carlos De Guaroa
small_airport,Tapa Chicamocha Airport,4.416667,-73.4975,Villavicencio
small_airport,Tibiri Airport,3.95,-71.133333,San Pedro
small_airport,Tobasia Airport,4.078611,-73.079444,Puerto López
small_airport,Umbría Airport,4.190556,-73.261111,Cumaral
small_airport,Uribe Airport,3.216667,-74.4,Uribe
small_airport,Vista Hermosa Airport,3.146667,-73.771111,Vista Hermosa
small_airport,Yalconia Airport,4.335,-73.045833,Cabuyaro
small_airport,Yátaros De Meluá Airport,3.793889,-72.477778,Puerto López
small_airport,Bocas De Satinga Airport,2.35,-78.316667,Bocas De Satinga
small_airport,El Charco Airport,2.44944444444,-78.0941666667,El Charco
small_airport,Guinulero Airport,1.727778,-78.940278,Tumaco
small_airport,Los Mulatos Airport,2.65,-78.3,El Charco
small_airport,Maguí Payán Airport,1.746389,-78.165,Maguí Payán
small_airport,Mosquera Airport,2.64955,-78.3361,Mosquera
small_airport,Payán Airport,1.8,-78.166667,Payán
small_airport,Santa Bárbara Airport,2.445825,-77.981753,Iscuandé
small_airport,Cinera Airport,8.2,-72.5,Cúcuta
small_airport,Petrolea Airport,8.497222,-72.596667,Cúcuta
small_airport,Santa Lucía Airport,8.043373,-73.211586,Abrego
small_airport,Leguizamo Airport,-0.166505,-74.7667,Leguizamo
small_airport,El Cedrito Airport,4.556944,-75.723889,Armenia
small_airport,Las Gaviotas Airport,4.428056,-75.796944,La Tebaida
small_airport,Portugalito Airport,4.385833,-75.767778,Armenia
small_airport,El Diamante Airport,4.823611,-75.845278,Pereira
small_airport,Ingenio Risaralda Airport,4.895556,-75.915833,Balboa
small_airport,Barbosa Airport,5.943333,-73.611389,Barbosa
small_airport,Buenos Aires Airport,7.463889,-76.746111,Puerto Wilches
small_airport,Campo Capote Airport,6.75,-73.916667,Velez
small_airport,Comuneros Airport,6.386667,-73.256389,El Socorro
small_airport,El Carmen Airport,6.740556,-73.554444,El Carmen
small_airport,El Marne Airport,7.428333,-73.376111,Rionegro
small_airport,El Porvenir Airport,7.310278,-73.578611,Puerto Wilches
small_airport,El Tornillo Airport,7.621667,-73.6225,Rionegro
small_airport,La Cascajera Airport,7.171111,-73.579722,Barranca Bermeja
small_airport,La Ponderosa Airport,7.274167,-73.8225,Puerto Wilches
small_airport,Los Gemelos Dorados Airport,7.363333,-73.771944,Puerto Wilches
small_airport,Mata De Plátano Airport,7.530556,-73.601667,Sabana De
small_airport,Puerto Wlches Airport,7.35,-73.9,Puerto Wilches
small_airport,San Vicente Airport,6.891,-73.4295,San Vicente De Chucurí
small_airport,Zapatoca Airport,6.816667,-73.283333,Zapatoca
small_airport,El Algarrobo Airport,8.501111,-75.070833,San Marcos
small_airport,El Rincón De Mucura Airport,9.774167,-75.638056,San Onofre
small_airport,Los Morros Airport,9.719455,-75.652563,San Onofre
small_airport,San Marcos Airport,8.65,-75.166667,San Marcos
small_airport,San Pedro Airport,9.34,-74.9575,Buenavista
small_airport,Aerosport Airport,4.183889,-74.834722,Flandes
small_airport,Agua Blanca Airport,4.467222,-74.993333,Piedras
small_airport,Agua Blanca Airport,4.185556,-74.895833,Espinal
small_airport,Aniversario Estra Airport,4.123056,-74.910833,El Espinal
small_airport,Ataco Airport,3.570833,-75.411111,Ataco
small_airport,Boluca Airport,4.693611,-74.891944,Venadillo
small_airport,Calicanto Airport,4.488611,-75.01,Alvarado
small_airport,Cerritos Airport,4.844722,-74.78,Ambalema
small_airport,Chicoral - Estra Airport,4.202222,-74.969722,Chicoral
small_airport,Cruz Verde Airport,4.41,-75.14,Ibague
small_airport,El Aceituno Airport,4.347222,-75.024167,Ibague
small_airport,El Diamante Airport,4.571667,-74.939167,Alvarado
small_airport,El Escobal Airport,4.395556,-75.070833,Ibague
small_airport,El Espinal Airport,4.150556,-74.871111,El Espinal
small_airport,El Paraíso Airport,4.386667,-75.023333,Ibague
small_airport,El Recuerdo Airport,4.242778,-74.8375,Flandes
small_airport,El Santuario Airport,4.905278,-74.785,Ambalema
small_airport,El Triunfo Airport,4.868889,-74.8025,Ambalema
small_airport,Facón Saldaña Airport,3.916667,-75.016667,Saldaña
small_airport,Ganadería Airport,5.170278,-74.764167,Honda
small_airport,Guadalaja Airport,4.366944,-75.159444,Ibague
small_airport,Guamo - Asta Airport,4,-74.95,El Guamo
small_airport,Hacienda García Airport,4.853889,-74.889167,Lérida
small_airport,Hato De Opia Airport,4.421667,-75.083056,Ibague
small_airport,Herrera Airport,3.216667,-75.85,Campiña
small_airport,Jabalcón Airport,3.842222,-75.033611,Jabalcón
small_airport,La Bastilla Airport,4.093333,-74.910278,El Guamo
small_airport,La Carmelita Airport,4.816111,-74.931944,Lérida
small_airport,La María Airport,3.883333,-74.992778,Purificacion
small_airport,La Opia Airport,4.451389,-74.965556,Piedras
small_airport,Las Garzas Airport,3.751111,-75.9475,Prado
small_airport,Leticia Airport,4.463611,-75.033611,Alvarado
small_airport,Los Feria Girón Airport,4.258889,-75.01,San Luis
small_airport,Los Mangos Airport,3.915833,-74.981944,Saldaña
small_airport,Nueva York Airport,4.133333,-74.9,Espinal
small_airport,Pajonales Airport,4.759444,-74.833056,Ambalema
small_airport,Planadas Airport,3.3,-75.7,Betania
small_airport,Potrerito Airport,4.329444,-75.081944,Ibague
small_airport,Rancho Grande Airport,4.442222,-75.114722,Ibague
small_airport,San Agustín Airport,3.945278,-74.940556,Saldana
small_airport,San Germán Airport,3.650833,-75.100278,Natagaima
small_airport,San Javier Airport,4.401389,-75.035556,Piedras
small_airport,San Jerónimo Airport,4.376389,-74.9,Flandes
small_airport,San José Airport,4.942222,-74.906389,Lérida
small_airport,Santa Ana Airport,4.408333,-75.021667,Piedras
small_airport,Tamarindo Airport,3.790278,-75.081111,Coyaima
small_airport,Teucali Airport,4.425556,-75.023611,Piedras
small_airport,Varsovia Airport,4.017222,-75.1575,San Luis
small_airport,Ventaquemada Airport,4.516667,-74.983333,Alvarado
small_airport,Waterloo Airport,4.442222,-75.035556,Piedras
small_airport,Castilla Central Airport,3.361667,-76.283056,Pradera
small_airport,Cavasa Airport,3.409444,-76.406944,Candelaria
small_airport,Chambimbal Airport,3.973056,-76.2775,San Pedro
small_airport,Darien Calima Airport,3.95,-76.516667,Darien
small_airport,El Milagro Airport,3.853889,-76.337222,Buga
small_airport,Hacienda La Elvira Airport,4.618056,-75.921667,Obando
small_airport,Ingenio Manuelita Airport,3.598889,-76.303611,Palmira
small_airport,Ingenio Mayaguez Airport,3.395,-76.326944,Candelaria
small_airport,Ingenio Providencia Airport,3.638333,-76.305,El Cerrito
small_airport,La .Estrella Airport,3.763056,-76.349722,Guacari
small_airport,La Base-Fumivalle Airport,3.779444,-76.324722,Guacari
small_airport,La Esmeralda Airport,3.379722,-76.398889,Candelaria
small_airport,La Macarena Airport,3.980556,-76.249167,San Pedro
small_airport,La Mesa Airport,4.563889,-76.023889,La Victoria
small_airport,La Primavera Airport,3.733333,-76.216667,Costa Rica
small_airport,Las Cañas Airport,3.309167,-76.338889,Candelaria
small_airport,Praga Airport,4.589167,-75.981667,Obando
small_airport,Rio Paila Airport,4.317222,-76.093611,Zarzal
small_airport,San Gerardo Airport,3.633333,-76.316667,Guacari
small_airport,San Marino Airport,4.37695,-76.0664,Zarzal
small_airport,San Pablo Airport,4.201667,-76.016944,Buga La Grande
small_airport,Tierra Blanca Airport,4.413056,-76.123333,Roldanillo
small_airport,Udelva Airport,3.233889,-76.503889,Jamundi
small_airport,Acaricuara Airport,0.533333,-70.133333,Acaricuara
small_airport,Belén De Inambú Airport,0.470833,-70.184722,Mitu
small_airport,Bocoa Querari Airport,1.5975,-70.799444,Mitu
small_airport,Buenos Aires Airport,0.020278,-71.0075,Mitu
small_airport,Cachiporro Airport,0.554167,-71.926389,Mitu
small_airport,Cananari Airport,0.545,-70.928611,Mitu
small_airport,Cano Coló Airport,0.365,-70.443333,Mitu
small_airport,Ibacaba Airport,0.970556,-69.230556,Mitu
small_airport,Kamanaos Airport,1.726111,-69.845278,Mitu
small_airport,Los Angele Airport,0.576389,-70.129722,Mitu
small_airport,Monfort Airport,0.633333,-69.75,Monfort
small_airport,Morichal Airport,1.75,-69.916667,Morichal
small_airport,Pacoa Airport,0.066667,-71.208333,Pacoa
small_airport,Pacu Airport,1.630833,-70.363889,Mitu
small_airport,Papunagu Airport,1.907222,-70.761944,Mitu
small_airport,Piedra Ñi Airport,0.108611,-70.326944,Mitu
small_airport,Piracuara Airport,0.670278,-69.651389,Mitu
small_airport,San Antonio Airport,0.679722,-70.4375,Mitu
small_airport,San Gerardo Airport,0.769722,-70.284722,Mitu
small_airport,San Luis De Paca Airport,0.874444,-70.346389,Mitu
small_airport,San Miguel Airport,0.003889,-70.497222,Mitu
small_airport,San Pablo Airport,0.783056,-70.322778,Mitu
small_airport,Santa Isabel Airport,0.117778,-70.193056,Mitu
small_airport,Santa Lucía Airport,1.3825,-70.006667,Mitu
small_airport,Santa Rita Airport,1.652778,-70.409722,Mitu
small_airport,Sonaña Airport,0.130833,-70.579167,Mitu
small_airport,Tapurucuara Airport,1.473056,-70.162778,Mitu
small_airport,Taraira Airport,0.5675,-69.637222,Taraira
small_airport,Teresita Airport,0.738056,-69.471389,Mitu
small_airport,Tiquie Airport,0.234167,-70.168889,Mitu
small_airport,Villa Fátima Airport,0.974444,-69.956944,Mitu
small_airport,Villa Gladys Airport,0.260556,-71.356389,Mitu
small_airport,Villa Nueva Airport,0.280556,-70.456667,Mitu
small_airport,Wacaricuara Airport,0.2,-70.225,Mitu
small_airport,Wainambi Airport,0.866667,-69.617222,Mitu
small_airport,Wasay Airport,1.660833,-70.019444,Mitu
small_airport,Yapima Airport,1.0825,-69.491389,Mitu
small_airport,Yapu Airport,0.621667,-70.351667,Mitu
small_airport,Yavarate Airport,1.116667,-70.75,Yavarate
small_airport,Casuarito Airport,5.833333,-68.133333,Casuarito
small_airport,Centro Adm/Tivo Airport,5.316667,-67.9,Santa Rita
small_airport,Cumachagua Airport,4.016667,-70.883333,Santa Rosalìa
small_airport,Cumaribo Airport,4.4483,-69.7807,Cumaribo
small_airport,El Cimarrón Airport,5.939722,-69.264444,La Primavera
small_airport,El Gavilán Airport,5.226667,-69.737222,La Primavera
small_airport,El Tapón Airport,5.15,-69.183333,El Tapón
small_airport,Guerima Airport,3.591667,-70.312778,Puerto Carreño
small_airport,Jibici Airport,4.883889,-68.356389,Puerto Carreño
small_airport,La Jaula Airport,5.307778,-69.831944,La Primavera
small_airport,La Primavera Airport,5.4776,-70.4212,La Primavera
small_airport,La Victoria Airport,3.828056,-70.589167,Puerto Carreño
small_airport,Las Gaviotas Airport,4.583333,-70.833333,Las Gaviotas
small_airport,Pinoquia Airport,6.1525,-68.817778,Puerto Carreño
small_airport,Rancho Alegre Airport,5.322778,-69.950556,La Primavera
small_airport,San Carlos-Planas Airport,4.033333,-70.833333,Santa Rosalìa
small_airport,San José De Ocune Airport,4.082222,-70.253889,Puerto Carreño
small_airport,Santa Rosalìa Airport,5.233333,-70.683333,Santa Rosalìa
small_airport,Yaguarito Airport,3.88,-73.339996,Surimena
small_airport,Araracuara Airport,-0.5833,-72.4083,Araracuara
small_airport,Alcides Fernández Airport,8.51667,-77.3,Acandí
small_airport,Hacaritama Airport,8.247,-73.5814,Aguachica
small_airport,Amalfi Airport,6.91667,-75.0667,Amalfi
closed,Andes Airport,5.69764,-75.88038,Andes
medium_airport,Gomez Nino Apiay Air Base,4.07607,-73.5627,Apiay
medium_airport,El Eden Airport,4.45278,-75.7664,Armenia
medium_airport,Tres De Mayo Airport,0.505228,-76.5008,Puerto Asís
medium_airport,Las Flores Airport,9.04554,-73.9749,El Banco
small_airport,Becerril Airport,9.66278,-73.2744,Becerril
medium_airport,Palonegro Airport,7.1265,-73.1848,Bucaramanga
small_airport,Buenavista Airport,10.8879,-72.9004,Fonseca
large_airport,El Dorado International Airport,4.70159,-74.1469,Bogota
medium_airport,Ernesto Cortissoz International Airport,10.8896,-74.7808,Barranquilla
small_airport,Berástegui Airport,8.88331,-75.6832,Berástegui
medium_airport,José Celestino Mutis Airport,6.20292,-77.3947,Bahía Solano
medium_airport,Gerardo Tobar López Airport,3.81963,-76.9898,Buenaventura
small_airport,Capurganá Airport,8.63333,-77.35,Capurganá
small_airport,Carmen De Bolivar Airport,9.68417,-75.1261,Carmen De Bolivar
medium_airport,Camilo Daza International Airport,7.92757,-72.5115,Cúcuta
small_airport,Mandinga Airport,5.08333,-76.7,Condoto
medium_airport,Rafael Nuñez International Airport,10.4424,-75.513,Cartagena
small_airport,El Pacífico Airport,1.35,-74.84,Cartagena Del Chiara
small_airport,Carimagua Airport,4.56417,-71.3364,Puerto López
medium_airport,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,Cali
small_airport,Cimitarra Airport,6.367,-73.967,Cimitarra
small_airport,Cravo Norte Airport,6.31684,-70.2107,Cravo Norte
medium_airport,La Florida Airport,1.81442,-78.7492,Tumaco
